id,gm_time_s,extend_g_time_s
22826,0.0037,0.0033
22827,0.0082,0.0089
22828,0.0029,0.0026
22829,0.0032,0.0021
22830,0.0048,0.0043
22831,0.0022,0.0019
22832,0.0024,0.0021
22833,0.0028,0.0024
22834,0.0014,0.0012
22835,0.0028,0.0025
22836,0.0042,0.0035
22837,0.0031,0.0027
22838,0.0037,0.0032
22839,0.0023,0.002
22840,0.0032,0.0028
22841,0.0026,0.0023
22842,0.0033,0.0033
22843,0.0018,0.0016
22844,0.0037,0.0026
22845,0.0034,0.003
22846,0.0033,0.0029
22847,0.005,0.0045
22848,0.0019,0.0016
22849,0.0017,0.0015
22850,0.0021,0.0018
22851,0.0026,0.0023
22852,0.003,0.0025
22853,0.0018,0.0015
22854,0.0046,0.0042
22855,0.002,0.0017
22856,0.0039,0.0035
22857,0.0022,0.0025
22858,0.0022,0.0019
22859,0.0049,0.0037
22860,0.0049,0.0043
22861,0.0027,0.0024
22862,0.0048,0.0041
22863,0.0034,0.003
22864,0.0034,0.003
22865,0.0042,0.0036
22866,0.0031,0.0026
22867,0.0035,0.0031
22868,0.0037,0.0039
22869,0.0036,0.0031
22870,0.004,0.0027
22871,0.0024,0.002
22872,0.0044,0.0039
22873,0.0039,0.0033
22874,0.0039,0.0033
22875,0.0022,0.0018
22876,0.0038,0.0032
22877,0.0023,0.0019
22878,0.004,0.0034
22879,0.0021,0.0017
22880,0.0021,0.0016
22881,0.0027,0.0022
22882,0.0033,0.0034
22883,0.0035,0.0029
22884,0.0029,0.002
22885,0.0033,0.0028
22886,0.0021,0.0017
22887,0.0025,0.0022
22888,0.0025,0.0022
22889,0.0028,0.0023
22890,0.0037,0.003
22891,0.0025,0.0021
22892,0.0037,0.0032
22893,0.0022,0.0019
22894,0.0049,0.0045
22895,0.0031,0.0026
22896,0.0022,0.0025
22897,0.004,0.0034
22898,0.0043,0.003
22899,0.0044,0.004
22900,0.003,0.0026
22901,0.0025,0.0022
22902,0.0028,0.0023
22903,0.0025,0.002
22904,0.0024,0.0021
22905,0.002,0.0016
22906,0.0026,0.0022
22907,0.0024,0.002
22908,0.0031,0.0027
22909,0.0042,0.0036
22910,0.0021,0.0017
22911,0.0037,0.0039
22912,0.0016,0.0015
22913,0.0034,0.003
22914,0.0041,0.003
22915,0.0049,0.0042
22916,0.0016,0.0014
22917,0.0018,0.0016
22918,0.0024,0.0021
22919,0.0017,0.0013
22920,0.0035,0.003
22921,0.0042,0.0036
22922,0.0025,0.0021
22923,0.002,0.0017
22924,0.0016,0.0013
22925,0.0026,0.0023
22926,0.0034,0.0035
22927,0.0033,0.0029
22928,0.0021,0.0017
22929,0.0041,0.003
22930,0.004,0.0035
22931,0.0041,0.0035
22932,0.0033,0.0027
22933,0.0043,0.0037
22934,0.0027,0.0022
22935,0.0019,0.0017
22936,0.0065,0.0057
22937,0.0034,0.0028
22938,0.0033,0.0035
22939,0.0036,0.0031
22940,0.0036,0.003
22941,0.0045,0.0028
22942,0.0034,0.0026
22943,0.0039,0.0032
22944,0.0024,0.002
22945,0.0036,0.0029
22946,0.0035,0.0028
22947,0.0039,0.0032
22948,0.0047,0.0038
22949,0.0025,0.0022
22950,0.0027,0.0023
22951,0.0053,0.0051
22952,0.0029,0.0025
22953,0.0027,0.0023
22954,0.0054,0.0038
22955,0.002,0.0016
22956,0.0021,0.0018
22957,0.0024,0.002
22958,0.0012,0.001
22959,0.0032,0.0027
22960,0.0037,0.0032
22961,0.0037,0.0032
22962,0.0037,0.0032
22963,0.0027,0.0022
22964,0.003,0.0026
22965,0.0027,0.0029
22966,0.0017,0.0013
22967,0.004,0.0034
22968,0.0028,0.0023
22969,0.006,0.0045
22970,0.0031,0.0027
22971,0.0014,0.0012
22972,0.0034,0.0029
22973,0.0028,0.0024
22974,0.0017,0.0014
22975,0.0026,0.0022
22976,0.0024,0.002
22977,0.0045,0.0039
22978,0.0041,0.0035
22979,0.0035,0.0036
22980,0.0037,0.0031
22981,0.0035,0.0029
22982,0.0016,0.0014
22983,0.0022,0.0019
22984,0.0049,0.0036
22985,0.0024,0.0021
22986,0.0018,0.0015
22987,0.0028,0.0024
22988,0.0019,0.0017
22989,0.0021,0.0017
22990,0.0052,0.0045
22991,0.003,0.0024
22992,0.0047,0.0039
22993,0.0026,0.002
22994,0.0026,0.0028
22995,0.0036,0.0031
22996,0.0024,0.0021
22997,0.0022,0.0019
22998,0.0017,0.0014
22999,0.0036,0.0032
23000,0.0061,0.005
23001,0.0044,0.0041
23002,0.0029,0.0027
23003,0.003,0.0027
23004,0.0029,0.0026
23005,0.0027,0.0024
23006,0.0019,0.0016
23007,0.0025,0.0022
23008,0.0041,0.0042
23009,0.0035,0.0031
23010,0.003,0.0027
23011,0.004,0.0035
23012,0.0079,0.0064
23013,0.0046,0.0041
23014,0.002,0.0017
23015,0.0022,0.0019
23016,0.004,0.0034
23017,0.0038,0.0033
23018,0.0034,0.0028
23019,0.0022,0.0026
23020,0.0037,0.0033
23021,0.0036,0.0031
23022,0.0043,0.0036
23023,0.0035,0.0029
23024,0.0022,0.002
23025,0.0042,0.0031
23026,0.0032,0.0028
23027,0.0025,0.0021
23028,0.0029,0.0025
23029,0.0029,0.0024
23030,0.0043,0.0034
23031,0.0024,0.002
23032,0.0031,0.0024
23033,0.0031,0.0032
23034,0.003,0.0025
23035,0.0021,0.0017
23036,0.0028,0.0023
23037,0.0028,0.0024
23038,0.0029,0.0026
23039,0.0022,0.0019
23040,0.0024,0.0015
23041,0.0041,0.0036
23042,0.0054,0.0049
23043,0.0034,0.003
23044,0.0045,0.0039
23045,0.0039,0.0033
23046,0.0041,0.0042
23047,0.0035,0.003
23048,0.0022,0.0019
23049,0.004,0.0034
23050,0.0027,0.0023
23051,0.0048,0.0033
23052,0.0017,0.0014
23053,0.0045,0.0039
23054,0.0026,0.0023
23055,0.0027,0.0023
23056,0.0015,0.0014
23057,0.0038,0.0032
23058,0.0039,0.0033
23059,0.0033,0.0034
23060,0.004,0.0034
23061,0.0023,0.0019
23062,0.0027,0.0023
23063,0.0035,0.003
23064,0.0029,0.0025
23065,0.0035,0.003
23066,0.0062,0.0048
23067,0.0028,0.0025
23068,0.0032,0.0026
23069,0.0019,0.0016
23070,0.0019,0.0016
23071,0.003,0.0025
23072,0.0031,0.0027
23073,0.0026,0.0028
23074,0.0027,0.0023
23075,0.0046,0.0039
23076,0.004,0.0035
23077,0.0049,0.0043
23078,0.0054,0.004
23079,0.0024,0.002
23080,0.0022,0.0018
23081,0.0041,0.0036
23082,0.0026,0.0022
23083,0.0017,0.0015
23084,0.0013,0.0011
23085,0.0031,0.0026
23086,0.0036,0.0038
23087,0.0025,0.0021
23088,0.0035,0.0031
23089,0.0023,0.0019
23090,0.0017,0.0014
23091,0.0037,0.0032
23092,0.0018,0.0016
23093,0.0025,0.0021
23094,0.0037,0.0032
23095,0.0021,0.0019
23096,0.004,0.0028
23097,0.0024,0.0019
23098,0.0021,0.0017
23099,0.0024,0.0019
23100,0.0033,0.0027
23101,0.0042,0.0043
23102,0.0047,0.0039
23103,0.0031,0.0027
23104,0.0014,0.0012
23105,0.0036,0.0031
23106,0.0016,0.0013
23107,0.0028,0.0024
23108,0.0037,0.0032
23109,0.0042,0.0036
23110,0.0054,0.004
23111,0.0017,0.0015
23112,0.0045,0.0038
23113,0.0028,0.0023
23114,0.0037,0.0037
23115,0.0045,0.0038
23116,0.0029,0.0024
23117,0.0038,0.0032
23118,0.0044,0.0038
23119,0.003,0.0025
23120,0.0046,0.004
23121,0.0036,0.0032
23122,0.0056,0.0041
23123,0.0029,0.0025
23124,0.0026,0.0022
23125,0.0023,0.002
23126,0.002,0.0017
23127,0.0024,0.0028
23128,0.0028,0.0024
23129,0.0033,0.0029
23130,0.0035,0.003
23131,0.0031,0.0027
23132,0.0026,0.0022
23133,0.004,0.0034
23134,0.0025,0.0023
23135,0.0035,0.003
23136,0.0048,0.0035
23137,0.0027,0.0024
23138,0.0022,0.0019
23139,0.0027,0.0023
23140,0.0023,0.002
23141,0.003,0.0032
23142,0.0034,0.0029
23143,0.0033,0.0029
23144,0.0045,0.0038
23145,0.0017,0.0015
23146,0.0041,0.0035
23147,0.0031,0.0026
23148,0.0029,0.0025
23149,0.0046,0.0032
23150,0.0036,0.003
23151,0.0036,0.0031
23152,0.0043,0.0037
23153,0.0028,0.0031
23154,0.002,0.0015
23155,0.0048,0.004
23156,0.0025,0.0021
23157,0.0048,0.0041
23158,0.0027,0.0023
23159,0.0041,0.0033
23160,0.0031,0.0026
23161,0.0016,0.0014
23162,0.0045,0.0032
23163,0.0021,0.0018
23164,0.0028,0.0025
23165,0.0021,0.0018
23166,0.0033,0.0027
23167,0.0036,0.0036
23168,0.0019,0.0016
23169,0.0043,0.0037
23170,0.004,0.0035
23171,0.0027,0.0022
23172,0.0031,0.0027
23173,0.002,0.0017
23174,0.0036,0.0029
23175,0.0043,0.0037
23176,0.0026,0.0015
23177,0.0016,0.0014
23178,0.0043,0.0038
23179,0.0043,0.0037
23180,0.0023,0.002
23181,0.0025,0.0027
23182,0.0048,0.0286
23183,0.0024,0.0021
23184,0.0026,0.0022
23185,0.004,0.0035
23186,0.0037,0.0032
23187,0.0028,0.0024
23188,0.0047,0.004
23189,0.0053,0.0038
23190,0.0038,0.0033
23191,0.0034,0.003
23192,0.0037,0.0032
23193,0.0034,0.0036
23194,0.0029,0.0025
23195,0.003,0.0025
23196,0.0028,0.0024
23197,0.0047,0.004
23198,0.0027,0.0023
23199,0.0028,0.0024
23200,0.0032,0.0028
23201,0.0036,0.0032
23202,0.0037,0.0026
23203,0.0033,0.0027
23204,0.0025,0.0022
23205,0.0061,0.0058
23206,0.0021,0.0018
23207,0.0037,0.0031
23208,0.002,0.0016
23209,0.004,0.0035
23210,0.0023,0.0019
23211,0.0039,0.0033
23212,0.0042,0.0036
23213,0.0029,0.0025
23214,0.0043,0.0031
23215,0.0273,0.0033
23216,0.0031,0.0025
23217,0.0059,0.0052
23218,0.0032,0.0034
23219,0.0016,0.0014
23220,0.0044,0.0037
23221,0.0027,0.0023
23222,0.0031,0.0026
23223,0.002,0.0017
23224,0.0019,0.0015
23225,0.0017,0.0015
23226,0.0021,0.0017
23227,0.0034,0.0029
23228,0.0027,0.0023
23229,0.0019,0.0016
23230,0.0048,0.0036
23231,0.0031,0.0026
23232,0.0032,0.0028
23233,0.0052,0.005
23234,0.0022,0.0018
23235,0.0032,0.0027
23236,0.003,0.0025
23237,0.0035,0.003
23238,0.0034,0.003
23239,0.0043,0.0038
23240,0.003,0.0026
23241,0.0028,0.0024
23242,0.0048,0.0033
23243,0.0026,0.0021
23244,0.0025,0.002
23245,0.004,0.0035
23246,0.0025,0.0028
23247,0.0028,0.0025
23248,0.0052,0.0044
23249,0.0027,0.0023
23250,0.0038,0.0032
23251,0.0016,0.0014
23252,0.0029,0.0024
23253,0.0033,0.0028
23254,0.0028,0.0024
23255,0.0024,0.0021
23256,0.0034,0.0029
23257,0.0026,0.0016
23258,0.0053,0.0045
23259,0.005,0.0048
23260,0.004,0.0035
23261,0.0047,0.0042
23262,0.0031,0.0026
23263,0.0024,0.002
23264,0.0019,0.0017
23265,0.0027,0.0021
23266,0.0026,0.0022
23267,0.0031,0.0026
23268,0.0036,0.003
23269,0.0034,0.0031
23270,0.0052,0.0039
23271,0.0041,0.0041
23272,0.0048,0.0042
23273,0.0042,0.0037
23274,0.0017,0.0015
23275,0.0023,0.002
23276,0.0027,0.0025
23277,0.0022,0.0019
23278,0.0027,0.0024
23279,0.0038,0.0033
23280,0.0041,0.0035
23281,0.0032,0.0027
23282,0.0035,0.0024
23283,0.0036,0.0031
23284,0.0024,0.0021
23285,0.0047,0.0045
23286,0.0034,0.0029
23287,0.0024,0.0021
23288,0.0027,0.0023
23289,0.0048,0.0042
23290,0.0028,0.0025
23291,0.0035,0.003
23292,0.0034,0.0029
23293,0.0037,0.0032
23294,0.0047,0.0035
23295,0.0048,0.0042
23296,0.0028,0.003
23297,0.0033,0.0028
23298,0.0034,0.0029
23299,0.0022,0.0019
23300,0.0036,0.0031
23301,0.0031,0.0028
23302,0.0034,0.003
23303,0.0044,0.0038
23304,0.0018,0.0015
23305,0.0027,0.0022
23306,0.0044,0.0038
23307,0.0041,0.0029
23308,0.0029,0.0025
23309,0.0072,0.0069
23310,0.0031,0.0026
23311,0.0032,0.0027
23312,0.0029,0.0025
23313,0.0037,0.0032
23314,0.0029,0.0025
23315,0.004,0.0033
23316,0.0036,0.003
23317,0.0031,0.0026
23318,0.0029,0.0024
23319,0.0046,0.0033
23320,0.0024,0.002
23321,0.0051,0.0048
23322,0.0027,0.0023
23323,0.0038,0.0032
23324,0.0037,0.0032
23325,0.0017,0.0014
23326,0.0035,0.003
23327,0.0034,0.0028
23328,0.0024,0.002
23329,0.004,0.0034
23330,0.0032,0.0027
23331,0.0027,0.0023
23332,0.0054,0.004
23333,0.0053,0.005
23334,0.0036,0.0032
23335,0.0043,0.0037
23336,0.0022,0.0019
23337,0.0026,0.0022
23338,0.0029,0.0025
23339,0.0027,0.0023
23340,0.0017,0.0014
23341,0.0039,0.0034
23342,0.0034,0.0029
23343,0.0056,0.0043
23344,0.0033,0.0028
23345,0.0045,0.0039
23346,0.0043,0.0044
23347,0.0028,0.0024
23348,0.0029,0.0025
23349,0.002,0.0017
23350,0.0057,0.0049
23351,0.0049,0.0043
23352,0.0039,0.0035
23353,0.0039,0.0037
23354,0.0015,0.0013
23355,0.0056,0.0044
23356,0.0031,0.0028
23357,0.0042,0.0045
23358,0.0048,0.0043
23359,0.0056,0.0049
23360,0.003,0.0026
23361,0.0041,0.0035
23362,0.0046,0.0042
23363,0.003,0.0026
23364,0.0037,0.0033
23365,0.0043,0.0029
23366,0.0024,0.002
23367,0.0027,0.0024
23368,0.0035,0.0038
23369,0.0043,0.0037
23370,0.005,0.0044
23371,0.0031,0.0026
23372,0.0047,0.004
23373,0.0033,0.0028
23374,0.0024,0.002
23375,0.0022,0.0018
23376,0.0024,0.002
23377,0.0034,0.0029
23378,0.0031,0.0019
23379,0.0025,0.0021
23380,0.0034,0.0029
23381,0.0026,0.003
23382,0.0029,0.0025
23383,0.0058,0.005
23384,0.0043,0.0037
23385,0.0025,0.002
23386,0.0044,0.0037
23387,0.0048,0.004
23388,0.0027,0.0023
23389,0.0033,0.0028
23390,0.0037,0.0024
23391,0.0028,0.0025
23392,0.0019,0.0016
23393,0.0034,0.0036
23394,0.0019,0.0016
23395,0.0043,0.0037
23396,0.0042,0.0037
23397,0.0042,0.0037
23398,0.003,0.0026
23399,0.0034,0.0028
23400,0.0036,0.003
23401,0.0041,0.0036
23402,0.0016,0.0014
23403,0.0057,0.0045
23404,0.0031,0.0026
23405,0.0018,0.0015
23406,0.0031,0.0033
23407,0.0021,0.0018
23408,0.0059,0.0051
23409,0.0031,0.0027
23410,0.0032,0.0027
23411,0.0028,0.0024
23412,0.0022,0.0018
23413,0.0034,0.0029
23414,0.0031,0.0026
23415,0.0039,0.0033
23416,0.0056,0.0043
23417,0.0034,0.003
23418,0.0055,0.0054
23419,0.003,0.0026
23420,0.004,0.0035
23421,0.0024,0.002
23422,0.0022,0.0019
23423,0.004,0.0034
23424,0.0024,0.002
23425,0.0032,0.0028
23426,0.0027,0.0023
23427,0.003,0.0025
23428,0.0024,0.0021
23429,0.0024,0.0021
23430,0.0045,0.0032
23431,0.0037,0.0032
23432,0.0019,0.0022
23433,0.0027,0.0022
23434,0.0025,0.0022
23435,0.0044,0.0038
23436,0.0049,0.0043
23437,0.0042,0.0036
23438,0.004,0.0034
23439,0.0035,0.003
23440,0.0045,0.0039
23441,0.0059,0.0043
23442,0.0034,0.0029
23443,0.0038,0.0038
23444,0.0041,0.0035
23445,0.0039,0.0033
23446,0.0032,0.0027
23447,0.0051,0.0044
23448,0.0032,0.0027
23449,0.0023,0.0018
23450,0.0045,0.0038
23451,0.0029,0.0024
23452,0.0045,0.004
23453,0.0037,0.0023
23454,0.0019,0.0017
23455,0.0051,0.0049
23456,0.006,0.0051
23457,0.0033,0.0028
23458,0.0029,0.0025
23459,0.0029,0.0025
23460,0.0038,0.0032
23461,0.0034,0.0029
23462,0.0042,0.0036
23463,0.0025,0.0021
23464,0.0026,0.0022
23465,0.0054,0.0039
23466,0.002,0.0024
23467,0.0029,0.0023
23468,0.0021,0.0018
23469,0.0023,0.002
23470,0.0023,0.0019
23471,0.0042,0.0037
23472,0.0045,0.0039
23473,0.0047,0.0041
23474,0.0037,0.0032
23475,0.0039,0.0033
23476,0.0049,0.0042
23477,0.0047,0.0033
23478,0.0036,0.0037
23479,0.0037,0.0032
23480,0.0018,0.0015
23481,0.0036,0.0032
23482,0.0032,0.0027
23483,0.0032,0.0026
23484,0.0036,0.003
23485,0.0037,0.0033
23486,0.0038,0.0034
23487,0.0021,0.0018
23488,0.0042,0.0037
23489,0.0018,0.0016
23490,0.0049,0.0035
23491,0.0024,0.0025
23492,0.0036,0.0031
23493,0.0016,0.0013
23494,0.0026,0.0022
23495,0.0017,0.0015
23496,0.0048,0.0041
23497,0.0024,0.002
23498,0.0055,0.0048
23499,0.0033,0.0029
23500,0.003,0.0025
23501,0.0043,0.0037
23502,0.0031,0.0026
23503,0.0035,0.0023
23504,0.0052,0.0052
23505,0.0036,0.003
23506,0.0036,0.0031
23507,0.0041,0.0035
23508,0.0022,0.0019
23509,0.0028,0.0024
23510,0.005,0.0043
23511,0.0035,0.003
23512,0.0041,0.0035
23513,0.0031,0.0026
23514,0.0045,0.003
23515,0.0041,0.0042
23516,0.0036,0.0031
23517,0.0033,0.0029
23518,0.0026,0.0024
23519,0.0019,0.0017
23520,0.0038,0.0035
23521,0.0031,0.0027
23522,0.0039,0.0034
23523,0.0071,0.0061
23524,0.0031,0.0026
23525,0.0026,0.0022
23526,0.005,0.0035
23527,0.0034,0.0035
23528,0.0028,0.0023
23529,0.0028,0.0023
23530,0.0029,0.0026
23531,0.0057,0.0048
23532,0.0051,0.0044
23533,0.0029,0.0024
23534,0.0036,0.003
23535,0.0018,0.0015
23536,0.0047,0.004
23537,0.0023,0.002
23538,0.0033,0.003
23539,0.0039,0.0027
23540,0.0029,0.0031
23541,0.0043,0.0038
23542,0.0018,0.0016
23543,0.004,0.0033
23544,0.0028,0.0024
23545,0.0032,0.0028
23546,0.0031,0.0027
23547,0.0044,0.0037
23548,0.0031,0.0026
23549,0.0036,0.0032
23550,0.0052,0.0045
23551,0.0023,0.0019
23552,0.0037,0.0025
23553,0.0036,0.0037
23554,0.0049,0.0043
23555,0.0032,0.0028
23556,0.0031,0.0027
23557,0.0025,0.0021
23558,0.0022,0.0019
23559,0.0045,0.0037
23560,0.0014,0.0012
23561,0.0036,0.0032
23562,0.0024,0.002
23563,0.0039,0.0034
23564,0.0021,0.0018
23565,0.0033,0.0029
23566,0.0043,0.0036
23567,0.0052,0.0044
23568,0.0024,0.002
23569,0.0038,0.0032
23570,0.0027,0.0024
23571,0.0057,0.0049
23572,0.0026,0.0022
23573,0.0031,0.0028
23574,0.0036,0.0031
23575,0.0044,0.0036
23576,0.0074,0.0059
23577,0.0016,0.0013
23578,0.005,0.0042
23579,0.0049,0.0041
23580,0.0035,0.0031
23581,0.0072,0.0063
23582,0.0061,0.0053
23583,0.0021,0.0019
23584,0.002,0.0016
23585,0.0034,0.0028
23586,0.0042,0.0035
23587,0.0028,0.0015
23588,0.0016,0.0021
23589,0.0038,0.0032
23590,0.0034,0.0029
23591,0.0033,0.0028
23592,0.0028,0.0023
23593,0.0046,0.0039
23594,0.0033,0.0029
23595,0.0036,0.0032
23596,0.0029,0.0024
23597,0.0041,0.0034
23598,0.003,0.0025
23599,0.0039,0.0034
23600,0.0048,0.0043
23601,0.004,0.0035
23602,0.0028,0.0024
23603,0.0045,0.0039
23604,0.0024,0.0021
23605,0.0036,0.0032
23606,0.0031,0.0028
23607,0.0027,0.0026
23608,0.0031,0.0027
23609,0.0046,0.004
23610,0.0039,0.0031
23611,0.0029,0.0024
23612,0.0043,0.0037
23613,0.0033,0.0028
23614,0.0033,0.0028
23615,0.002,0.0017
23616,0.0023,0.002
23617,0.0014,0.0012
23618,0.0051,0.0044
23619,0.0051,0.0044
23620,0.0027,0.0023
23621,0.0039,0.0033
23622,0.0038,0.0031
23623,0.0042,0.0036
23624,0.0041,0.0041
23625,0.0043,0.0029
23626,0.0047,0.0041
23627,0.0038,0.0033
23628,0.0035,0.0031
23629,0.0038,0.0032
23630,0.0065,0.0057
23631,0.0055,0.0047
23632,0.0028,0.0023
23633,0.0061,0.0062
23634,0.004,0.0026
23635,0.0027,0.0023
23636,0.0029,0.0025
23637,0.0036,0.0031
23638,0.0029,0.0025
23639,0.003,0.0025
23640,0.0021,0.0018
23641,0.0043,0.0038
23642,0.0022,0.0018
23643,0.0029,0.0025
23644,0.0037,0.0032
23645,0.0033,0.003
23646,0.0022,0.002
23647,0.0069,0.0067
23648,0.0039,0.0035
23649,0.0045,0.0041
23650,0.0057,0.0051
23651,0.0031,0.0026
23652,0.0023,0.0019
23653,0.0042,0.0036
23654,0.0047,0.0042
23655,0.0016,0.0013
23656,0.0022,0.0019
23657,0.0037,0.0032
23658,0.0026,0.0029
23659,0.0024,0.002
23660,0.0046,0.0032
23661,0.0038,0.0033
23662,0.0028,0.0022
23663,0.0038,0.0034
23664,0.0024,0.0021
23665,0.0026,0.0022
23666,0.0062,0.0052
23667,0.0041,0.0034
23668,0.0039,0.0032
23669,0.0028,0.0024
23670,0.0035,0.0035
23671,0.0024,0.002
23672,0.0028,0.0016
23673,0.0037,0.0033
23674,0.004,0.0034
23675,0.0025,0.002
23676,0.0028,0.0025
23677,0.0055,0.0048
23678,0.0026,0.0022
23679,0.002,0.0017
23680,0.0028,0.0024
23681,0.0028,0.0024
23682,0.002,0.0018
23683,0.0024,0.002
23684,0.0038,0.0033
23685,0.0036,0.0038
23686,0.0051,0.0039
23687,0.0045,0.004
23688,0.0022,0.0019
23689,0.0024,0.002
23690,0.0044,0.0038
23691,0.0049,0.0043
23692,0.0029,0.0025
23693,0.0025,0.0021
23694,0.0047,0.0042
23695,0.0039,0.0033
23696,0.0041,0.0043
23697,0.0043,0.003
23698,0.0026,0.0023
23699,0.0024,0.0021
23700,0.0023,0.002
23701,0.0034,0.0029
23702,0.0029,0.0025
23703,0.0041,0.0036
23704,0.0026,0.0022
23705,0.0027,0.0023
23706,0.0035,0.003
23707,0.0037,0.0032
23708,0.0022,0.0019
23709,0.0038,0.0033
23710,0.0041,0.0041
23711,0.0044,0.0033
23712,0.0025,0.0022
23713,0.005,0.0046
23714,0.0043,0.0037
23715,0.0025,0.0021
23716,0.0038,0.0031
23717,0.0027,0.0023
23718,0.0043,0.0036
23719,0.0017,0.0014
23720,0.004,0.0034
23721,0.005,0.005
23722,0.0039,0.0034
23723,0.0041,0.0028
23724,0.004,0.0035
23725,0.0023,0.002
23726,0.0021,0.0018
23727,0.0034,0.003
23728,0.0018,0.0015
23729,0.0018,0.0015
23730,0.0035,0.0031
23731,0.003,0.0026
23732,0.0024,0.0021
23733,0.004,0.0033
23734,0.0051,0.0043
23735,0.0036,0.0037
23736,0.0031,0.0027
23737,0.0046,0.0032
23738,0.0025,0.0022
23739,0.0017,0.0014
23740,0.0039,0.0033
23741,0.0026,0.0021
23742,0.0019,0.0015
23743,0.0031,0.0025
23744,0.0039,0.0034
23745,0.0043,0.0037
23746,0.0039,0.0034
23747,0.0021,0.0018
23748,0.0025,0.0023
23749,0.0023,0.0026
23750,0.0026,0.0022
23751,0.0052,0.0046
23752,0.0047,0.0034
23753,0.0258,0.0021
23754,0.0034,0.0028
23755,0.0031,0.0026
23756,0.0019,0.0016
23757,0.0025,0.0021
23758,0.003,0.0026
23759,0.0051,0.0044
23760,0.0028,0.0024
23761,0.0052,0.005
23762,0.0027,0.0022
23763,0.003,0.0025
23764,0.0035,0.003
23765,0.0034,0.0029
23766,0.0034,0.0023
23767,0.002,0.0017
23768,0.0037,0.0032
23769,0.0039,0.0034
23770,0.0022,0.0019
23771,0.0026,0.0023
23772,0.003,0.0025
23773,0.0021,0.0018
23774,0.0037,0.0032
23775,0.0023,0.002
23776,0.0031,0.0033
23777,0.0036,0.0032
23778,0.0036,0.0033
23779,0.0034,0.003
23780,0.0045,0.0035
23781,0.0017,0.0016
23782,0.0021,0.0018
23783,0.0018,0.0017
23784,0.005,0.0045
23785,0.0033,0.003
23786,0.0026,0.0024
23787,0.0034,0.003
23788,0.0049,0.0042
23789,0.004,0.0042
23790,0.0018,0.0015
23791,0.0033,0.0028
23792,0.0034,0.0029
23793,0.006,0.0047
23794,0.0034,0.0029
23795,0.0023,0.002
23796,0.0027,0.0023
23797,0.003,0.0025
23798,0.0015,0.0013
23799,0.0048,0.004
23800,0.0018,0.0015
23801,0.0025,0.0022
23802,0.0018,0.0015
23803,0.0037,0.0039
23804,0.004,0.0034
23805,0.0029,0.0025
23806,0.0037,0.0032
23807,0.0025,0.0021
23808,0.0039,0.0028
23809,0.0027,0.0024
23810,0.0026,0.0023
23811,0.0042,0.0036
23812,0.0035,0.0029
23813,0.0022,0.0017
23814,0.002,0.0017
23815,0.0024,0.002
23816,0.0029,0.0025
23817,0.0053,0.005
23818,0.002,0.0016
23819,0.0023,0.002
23820,0.0025,0.0021
23821,0.0031,0.0026
23822,0.0029,0.0025
23823,0.0026,0.0023
23824,0.0026,0.0016
23825,0.0034,0.003
23826,0.0026,0.0022
23827,0.0027,0.0022
23828,0.0036,0.0031
23829,0.0044,0.004
23830,0.0019,0.0016
23831,0.0034,0.0034
23832,0.0021,0.0018
23833,0.0016,0.0254
23834,0.003,0.0026
23835,0.0043,0.0037
23836,0.0036,0.0031
23837,0.0016,0.0014
23838,0.0036,0.0031
23839,0.0032,0.0021
23840,0.0041,0.0036
23841,0.0031,0.0026
23842,0.0018,0.0016
23843,0.0031,0.0026
23844,0.0041,0.0035
23845,0.0024,0.0021
23846,0.0029,0.003
23847,0.0025,0.002
23848,0.0033,0.0028
23849,0.0014,0.0012
23850,0.0039,0.0033
23851,0.0035,0.003
23852,0.002,0.0016
23853,0.0045,0.0032
23854,0.0041,0.0036
23855,0.0048,0.0044
23856,0.0042,0.0037
23857,0.003,0.0027
23858,0.0032,0.0027
23859,0.0014,0.0012
23860,0.0018,0.0022
23861,0.0038,0.0033
23862,0.0038,0.0033
23863,0.003,0.0026
23864,0.0025,0.0022
23865,0.0021,0.0018
23866,0.005,0.0037
23867,0.0022,0.0019
23868,0.0036,0.0031
23869,0.0029,0.0027
23870,0.0035,0.003
23871,0.0038,0.0033
23872,0.0032,0.0028
23873,0.0018,0.0015
23874,0.0031,0.0033
23875,0.0028,0.0024
23876,0.0036,0.0032
23877,0.0024,0.0021
23878,0.0045,0.0038
23879,0.0025,0.0021
23880,0.0024,0.002
23881,0.003,0.0019
23882,0.0019,0.0017
23883,0.0022,0.0017
23884,0.0043,0.0036
23885,0.0041,0.0034
23886,0.0036,0.0031
23887,0.0034,0.0034
23888,0.0044,0.0037
23889,0.0024,0.0021
23890,0.0029,0.0024
23891,0.0022,0.0019
23892,0.0042,0.0035
23893,0.0032,0.0028
23894,0.005,0.0035
23895,0.0036,0.003
23896,0.0024,0.002
23897,0.0038,0.0032
23898,0.0032,0.0027
23899,0.0039,0.0034
23900,0.0028,0.003
23901,0.004,0.0035
23902,0.0034,0.0029
23903,0.0031,0.0026
23904,0.003,0.0026
23905,0.0043,0.0036
23906,0.0075,0.0055
23907,0.0046,0.004
23908,0.0027,0.0023
23909,0.0018,0.0016
23910,0.0049,0.0042
23911,0.003,0.0032
23912,0.0027,0.0024
23913,0.0018,0.0016
23914,0.0044,0.0038
23915,0.0056,0.0048
23916,0.0023,0.002
23917,0.0029,0.0025
