id,gm_time_s,extend_g_time_s
5093,0.0026,0.0022
5094,0.0034,0.0029
5095,0.0022,0.0018
5096,0.0047,0.004
5097,0.004,0.0034
5098,0.0027,0.0022
5099,0.0016,0.0013
5100,0.0045,0.0038
5101,0.0035,0.0029
5102,0.0029,0.0024
5103,0.0044,0.0038
5104,0.0026,0.0022
5105,0.0037,0.0031
5106,0.0024,0.0019
5107,0.0041,0.0036
5108,0.0018,0.0015
5109,0.0028,0.003
5110,0.0055,0.0041
5111,0.0022,0.0019
5112,0.0038,0.0032
5113,0.0039,0.0033
5114,0.002,0.0018
5115,0.0026,0.0022
5116,0.0019,0.0019
5117,0.0042,0.0037
5118,0.0037,0.0032
5119,0.0034,0.0029
5120,0.0027,0.0022
5121,0.0021,0.0017
5122,0.0023,0.0019
5123,0.0022,0.0025
5124,0.0063,0.0049
5125,0.0064,0.0057
5126,0.0029,0.0025
5127,0.004,0.0034
5128,0.0031,0.0025
5129,0.0043,0.0037
5130,0.0018,0.0015
5131,0.0038,0.0033
5132,0.0052,0.0046
5133,0.0047,0.004
5134,0.0028,0.0025
5135,0.0035,0.003
5136,0.0036,0.0031
5137,0.0031,0.0026
5138,0.0016,0.0014
5139,0.0025,0.0022
5140,0.0035,0.003
5141,0.0032,0.0027
5142,0.0035,0.003
5143,0.002,0.0018
5144,0.0029,0.0024
5145,0.0021,0.0018
5146,0.0033,0.0028
5147,0.0041,0.0034
5148,0.0029,0.0025
5149,0.0042,0.0036
5150,0.0033,0.0028
5151,0.0022,0.0019
5152,0.0041,0.0035
5153,0.0025,0.0022
5154,0.0041,0.0035
5155,0.002,0.0017
5156,0.0036,0.0031
5157,0.0035,0.0031
5158,0.0041,0.0036
5159,0.0019,0.0016
5160,0.0026,0.0023
5161,0.0036,0.0031
5162,0.0022,0.0019
5163,0.0039,0.0033
5164,0.003,0.0026
5165,0.0043,0.0038
5166,0.0029,0.0025
5167,0.0031,0.0027
5168,0.0034,0.0029
5169,0.0023,0.002
5170,0.0033,0.0028
5171,0.0032,0.0029
5172,0.0041,0.0042
5173,0.0051,0.0036
5174,0.0024,0.0021
5175,0.0037,0.0032
5176,0.0037,0.0033
5177,0.0033,0.0029
5178,0.0047,0.0041
5179,0.0031,0.0026
5180,0.0025,0.0021
5181,0.0018,0.0015
5182,0.0037,0.0032
5183,0.0039,0.0033
5184,0.0038,0.0033
5185,0.0031,0.0026
5186,0.0023,0.002
5187,0.0041,0.0034
5188,0.0031,0.0026
5189,0.0035,0.003
5190,0.0034,0.003
5191,0.0043,0.0036
5192,0.003,0.0024
5193,0.0022,0.0019
5194,0.0035,0.003
5195,0.0024,0.0019
5196,0.0028,0.0024
5197,0.004,0.0032
5198,0.0025,0.0028
5199,0.0037,0.0025
5200,0.0043,0.0037
5201,0.0033,0.0028
5202,0.0024,0.002
5203,0.003,0.0026
5204,0.0022,0.0019
5205,0.004,0.0035
5206,0.0033,0.0029
5207,0.0024,0.0021
5208,0.0052,0.0044
5209,0.0037,0.0032
5210,0.0046,0.0045
5211,0.0039,0.0027
5212,0.0041,0.0035
5213,0.0042,0.0037
5214,0.003,0.0026
5215,0.0029,0.0025
5216,0.0038,0.0033
5217,0.0038,0.0033
5218,0.0031,0.0026
5219,0.0041,0.0033
5220,0.0047,0.0037
5221,0.0046,0.0036
5222,0.0039,0.0031
5223,0.004,0.0032
5224,0.0033,0.0028
5225,0.0029,0.0024
5226,0.0021,0.0017
5227,0.0038,0.0031
5228,0.004,0.0033
5229,0.0042,0.0035
5230,0.003,0.0024
5231,0.0028,0.0022
5232,0.0018,0.0015
5233,0.0031,0.0026
5234,0.0023,0.0018
5235,0.0046,0.0044
5236,0.0037,0.0022
5237,0.0029,0.0025
5238,0.0024,0.002
5239,0.0036,0.0029
5240,0.0037,0.003
5241,0.0039,0.0032
5242,0.0022,0.0017
5243,0.0042,0.0035
5244,0.004,0.0033
5245,0.0031,0.0026
5246,0.0022,0.0018
5247,0.0034,0.0029
5248,0.0037,0.0031
5249,0.0024,0.0026
5250,0.0046,0.003
5251,0.0033,0.0027
5252,0.0037,0.003
5253,0.0047,0.0038
5254,0.0025,0.0019
5255,0.002,0.0016
5256,0.0021,0.0017
5257,0.0042,0.0035
5258,0.0042,0.0034
5259,0.0048,0.004
5260,0.0038,0.0032
5261,0.0021,0.0017
5262,0.0029,0.0032
5263,0.0044,0.0029
5264,0.0036,0.003
5265,0.0041,0.0034
5266,0.0021,0.0018
5267,0.0031,0.0025
5268,0.0029,0.0024
5269,0.0036,0.0031
5270,0.0031,0.0026
5271,0.0048,0.004
5272,0.0034,0.0028
5273,0.0025,0.0021
5274,0.0019,0.0016
5275,0.0036,0.0037
5276,0.0027,0.0022
5277,0.0019,0.0016
5278,0.0047,0.0033
5279,0.0021,0.0017
5280,0.0027,0.0022
5281,0.003,0.0025
5282,0.002,0.0016
5283,0.0027,0.0023
5284,0.0041,0.0034
5285,0.0037,0.0031
5286,0.0062,0.0053
5287,0.0058,0.0054
5288,0.0025,0.0022
5289,0.0014,0.0011
5290,0.0057,0.0042
5291,0.004,0.0034
5292,0.0039,0.0034
5293,0.0042,0.0037
5294,0.0035,0.003
5295,0.0033,0.0028
5296,0.0037,0.0031
5297,0.0035,0.003
5298,0.0037,0.0032
5299,0.002,0.0016
5300,0.0025,0.0028
5301,0.0045,0.0037
5302,0.005,0.0034
5303,0.0049,0.0042
5304,0.0046,0.0039
5305,0.0031,0.0026
5306,0.0023,0.0019
5307,0.0029,0.0024
5308,0.0038,0.0033
5309,0.0051,0.0043
5310,0.0024,0.002
5311,0.002,0.0016
5312,0.0038,0.0039
5313,0.0031,0.0027
5314,0.0036,0.0028
5315,0.0048,0.0033
5316,0.0022,0.0019
5317,0.003,0.0025
5318,0.0036,0.0029
5319,0.0035,0.0027
5320,0.0024,0.002
5321,0.0031,0.0026
5322,0.0025,0.0022
5323,0.0025,0.002
5324,0.0057,0.0049
5325,0.0046,0.0044
5326,0.0026,0.0021
5327,0.0035,0.0029
5328,0.0038,0.0025
5329,0.003,0.0026
5330,0.0266,0.0037
5331,0.0046,0.0032
5332,0.0073,0.0052
5333,0.0039,0.0033
5334,0.0028,0.0024
5335,0.0019,0.0015
5336,0.0018,0.0015
5337,0.0023,0.0024
5338,0.0028,0.0023
5339,0.0026,0.0023
5340,0.0026,0.0022
5341,0.0024,0.0019
5342,0.0044,0.0034
5343,0.0033,0.0028
5344,0.0028,0.0024
5345,0.0014,0.0012
5346,0.0037,0.0032
5347,0.004,0.0034
5348,0.0025,0.0021
5349,0.0033,0.0027
5350,0.0041,0.0034
5351,0.0043,0.0042
5352,0.0026,0.0021
5353,0.0038,0.0032
5354,0.0035,0.0029
5355,0.0027,0.0023
5356,0.0037,0.0024
5357,0.0037,0.0032
5358,0.0034,0.0029
5359,0.0028,0.0024
5360,0.0044,0.0039
5361,0.0027,0.0023
5362,0.0043,0.0036
5363,0.0027,0.003
5364,0.0038,0.0031
5365,0.0045,0.0038
5366,0.0038,0.0033
5367,0.0025,0.0021
5368,0.0038,0.0028
5369,0.004,0.0034
5370,0.0033,0.0028
5371,0.0025,0.0021
5372,0.0023,0.0019
5373,0.0028,0.0024
5374,0.0046,0.0038
5375,0.0027,0.0022
5376,0.0023,0.0027
5377,0.0016,0.0013
5378,0.0023,0.0019
5379,0.0031,0.0025
5380,0.003,0.0026
5381,0.0037,0.0034
5382,0.005,0.0038
5383,0.0044,0.0039
5384,0.0029,0.0026
5385,0.0019,0.0017
5386,0.002,0.0016
5387,0.0037,0.0033
5388,0.0045,0.0041
5389,0.0042,0.0042
5390,0.0053,0.0046
5391,0.0019,0.0017
5392,0.0019,0.0016
5393,0.0035,0.0031
5394,0.0024,0.002
5395,0.0029,0.002
5396,0.0041,0.0035
5397,0.0025,0.0022
5398,0.0036,0.0031
5399,0.0047,0.0042
5400,0.0025,0.0022
5401,0.0035,0.0031
5402,0.0016,0.0019
5403,0.0019,0.0015
5404,0.0035,0.0031
5405,0.0032,0.0028
5406,0.0026,0.0023
5407,0.0034,0.0029
5408,0.003,0.0025
5409,0.0029,0.0018
5410,0.0037,0.0032
5411,0.0031,0.0026
5412,0.0042,0.0038
5413,0.0035,0.003
5414,0.0012,0.001
5415,0.0026,0.0022
5416,0.0038,0.0039
5417,0.0039,0.0033
5418,0.0032,0.0027
5419,0.0018,0.0016
5420,0.0038,0.0033
5421,0.0028,0.0024
5422,0.0024,0.0021
5423,0.0034,0.0024
5424,0.005,0.0044
5425,0.0026,0.0023
5426,0.0047,0.0042
5427,0.0025,0.0022
5428,0.0027,0.0023
5429,0.0038,0.004
5430,0.0041,0.0035
5431,0.0028,0.0024
5432,0.0027,0.0023
5433,0.004,0.0035
5434,0.0022,0.0019
5435,0.0023,0.0015
5436,0.0031,0.0027
5437,0.0047,0.0041
5438,0.0032,0.0027
5439,0.0042,0.0036
5440,0.0013,0.0012
5441,0.0047,0.0047
5442,0.0038,0.0257
5443,0.0027,0.0023
5444,0.0029,0.0025
5445,0.0035,0.003
5446,0.0028,0.0024
5447,0.0017,0.0015
5448,0.004,0.0029
5449,0.0025,0.0021
5450,0.0028,0.0025
5451,0.003,0.0025
5452,0.0044,0.004
5453,0.0039,0.0036
5454,0.0023,0.002
5455,0.002,0.0023
5456,0.0023,0.002
5457,0.0022,0.002
5458,0.0046,0.004
5459,0.003,0.0025
5460,0.0039,0.0034
5461,0.0017,0.0015
5462,0.0029,0.0021
5463,0.0033,0.003
5464,0.0035,0.0032
5465,0.0038,0.0035
5466,0.004,0.0035
5467,0.0041,0.0035
5468,0.0048,0.0045
5469,0.0019,0.0016
5470,0.0038,0.0032
5471,0.0022,0.0018
5472,0.0022,0.0021
5473,0.003,0.0029
5474,0.0034,0.0031
5475,0.0036,0.0027
5476,0.0024,0.0021
5477,0.0038,0.0034
5478,0.0028,0.0025
5479,0.0038,0.0033
5480,0.0031,0.003
5481,0.002,0.0024
5482,0.002,0.0017
5483,0.0042,0.0038
5484,0.0018,0.0017
5485,0.0048,0.0042
5486,0.0037,0.0037
5487,0.0026,0.0029
5488,0.0031,0.0026
5489,0.0036,0.0025
5490,0.0018,0.0016
5491,0.0027,0.0023
5492,0.0032,0.0027
5493,0.0036,0.0031
5494,0.003,0.0027
5495,0.0027,0.0029
5496,0.0021,0.0018
5497,0.0039,0.0034
5498,0.0037,0.0032
5499,0.0023,0.0021
5500,0.0033,0.0029
5501,0.0013,0.001
5502,0.0019,0.0017
5503,0.0021,0.0018
5504,0.0022,0.002
5505,0.003,0.0021
5506,0.0032,0.0028
5507,0.0032,0.0027
5508,0.002,0.0018
5509,0.0029,0.0025
5510,0.0034,0.0031
5511,0.0043,0.0042
5512,0.0028,0.0024
5513,0.0026,0.0022
5514,0.0029,0.0025
5515,0.0034,0.003
5516,0.0042,0.0037
5517,0.0037,0.0033
5518,0.0039,0.0028
5519,0.0017,0.0015
5520,0.0018,0.0016
5521,0.003,0.0026
5522,0.0046,0.0041
5523,0.0042,0.0036
5524,0.0031,0.0032
5525,0.0024,0.002
5526,0.0031,0.0028
5527,0.0026,0.0023
5528,0.0042,0.0036
5529,0.0033,0.0029
5530,0.0027,0.0025
5531,0.0059,0.0047
5532,0.0037,0.0032
5533,0.0033,0.0029
5534,0.0014,0.0012
5535,0.0027,0.0023
5536,0.0023,0.0019
5537,0.0017,0.0021
5538,0.0035,0.003
5539,0.0033,0.0029
5540,0.0028,0.0024
5541,0.0034,0.0031
5542,0.0021,0.0018
5543,0.0019,0.0017
5544,0.0024,0.002
5545,0.0044,0.004
5546,0.0035,0.0027
5547,0.0027,0.0023
5548,0.0022,0.0019
5549,0.0036,0.0032
5550,0.0025,0.0022
5551,0.0042,0.004
5552,0.0033,0.0028
5553,0.0019,0.0017
5554,0.0025,0.0021
5555,0.0037,0.0033
5556,0.0054,0.0048
5557,0.0045,0.0038
5558,0.0034,0.003
5559,0.0042,0.0032
5560,0.0021,0.0019
5561,0.0039,0.0034
5562,0.0022,0.0019
5563,0.0033,0.0033
5564,0.0023,0.0019
5565,0.0029,0.0025
5566,0.004,0.0035
5567,0.0038,0.0032
5568,0.0034,0.0028
5569,0.0046,0.004
5570,0.0035,0.003
5571,0.0025,0.0021
5572,0.0051,0.0041
5573,0.0023,0.0021
5574,0.0051,0.0049
5575,0.002,0.0016
5576,0.0028,0.0023
5577,0.0027,0.0023
5578,0.0035,0.0031
5579,0.0032,0.0027
5580,0.0029,0.0025
5581,0.002,0.0018
5582,0.0018,0.0015
5583,0.0014,0.0012
5584,0.0028,0.0024
5585,0.0014,0.0012
5586,0.0042,0.0036
5587,0.0042,0.0031
5588,0.0045,0.0039
5589,0.0029,0.0029
5590,0.0022,0.0019
5591,0.0031,0.0027
5592,0.0033,0.0028
5593,0.0033,0.0029
5594,0.0024,0.0021
5595,0.0019,0.0016
5596,0.0033,0.0043
5597,0.0029,0.0028
5598,0.0014,0.0012
5599,0.0035,0.0032
5600,0.0033,0.0031
5601,0.003,0.0022
5602,0.0021,0.0019
5603,0.0035,0.003
5604,0.0024,0.002
5605,0.003,0.0032
5606,0.0041,0.0036
5607,0.0033,0.0028
5608,0.0028,0.0024
5609,0.002,0.0017
5610,0.0038,0.0033
5611,0.0034,0.0029
5612,0.0048,0.0042
5613,0.0031,0.0027
5614,0.0026,0.0022
5615,0.0024,0.0014
5616,0.0021,0.0018
5617,0.0027,0.0024
5618,0.0046,0.0046
5619,0.0024,0.0021
5620,0.0021,0.0018
5621,0.0047,0.0041
5622,0.003,0.0025
5623,0.0024,0.0019
5624,0.0019,0.0016
5625,0.0045,0.0038
5626,0.0049,0.0043
5627,0.0052,0.004
5628,0.0044,0.0037
5629,0.0029,0.0025
5630,0.0044,0.0044
5631,0.0034,0.0029
5632,0.0026,0.0021
5633,0.0025,0.0022
5634,0.0037,0.0032
5635,0.0027,0.0024
5636,0.0034,0.003
5637,0.0045,0.0039
5638,0.0041,0.0036
5639,0.0045,0.0033
5640,0.0022,0.0018
5641,0.0028,0.0025
5642,0.0046,0.0045
5643,0.0019,0.0016
5644,0.004,0.0035
5645,0.0015,0.0013
5646,0.0042,0.0039
5647,0.0028,0.0024
5648,0.0064,0.0056
5649,0.0029,0.0024
5650,0.0026,0.0023
5651,0.0029,0.0025
5652,0.0053,0.004
5653,0.0031,0.0027
5654,0.0027,0.0029
5655,0.0043,0.0037
5656,0.0031,0.0026
5657,0.0017,0.0015
5658,0.0041,0.0036
5659,0.0019,0.0016
5660,0.0035,0.0031
5661,0.0047,0.0042
5662,0.0034,0.003
5663,0.0043,0.0036
5664,0.0029,0.0018
5665,0.0033,0.0029
5666,0.0029,0.0024
5667,0.0048,0.0047
5668,0.0033,0.0028
5669,0.0031,0.0027
5670,0.0021,0.0018
5671,0.0055,0.0047
5672,0.004,0.0035
5673,0.0034,0.003
5674,0.0043,0.0037
5675,0.0023,0.002
5676,0.0037,0.0026
5677,0.0035,0.003
5678,0.0016,0.0014
5679,0.0036,0.0036
5680,0.0034,0.0029
5681,0.0021,0.0018
5682,0.0028,0.0024
5683,0.003,0.0026
5684,0.0061,0.0052
5685,0.0026,0.0023
5686,0.0014,0.0011
5687,0.0031,0.0027
5688,0.0021,0.0018
5689,0.0024,0.0021
5690,0.002,0.0018
5691,0.005,0.0036
5692,0.0017,0.0014
5693,0.003,0.0032
5694,0.0018,0.0016
5695,0.0029,0.0024
5696,0.0027,0.0022
5697,0.004,0.0035
5698,0.0034,0.0029
5699,0.0017,0.0015
5700,0.0035,0.003
5701,0.002,0.0018
5702,0.0047,0.004
5703,0.0038,0.0033
5704,0.0023,0.002
5705,0.0065,0.0054
5706,0.0028,0.0024
5707,0.003,0.0025
5708,0.0032,0.0028
5709,0.0045,0.004
5710,0.0026,0.0022
5711,0.0032,0.0027
5712,0.0027,0.0023
5713,0.003,0.0026
5714,0.0032,0.0028
5715,0.0039,0.0034
5716,0.0029,0.0025
5717,0.004,0.0028
5718,0.0041,0.0041
5719,0.0019,0.0016
5720,0.0033,0.0028
5721,0.0017,0.0014
5722,0.0014,0.0012
5723,0.0036,0.003
5724,0.0035,0.003
5725,0.005,0.0041
5726,0.0027,0.0023
5727,0.0032,0.0027
5728,0.002,0.0018
5729,0.002,0.0016
5730,0.0018,0.0015
5731,0.0021,0.0018
5732,0.0047,0.0034
5733,0.0034,0.0035
5734,0.0021,0.0018
5735,0.0035,0.003
5736,0.0039,0.0035
5737,0.0041,0.0036
5738,0.0027,0.0025
5739,0.0027,0.0023
5740,0.0036,0.0031
5741,0.0024,0.002
5742,0.0036,0.0032
5743,0.0026,0.0023
5744,0.0036,0.0032
5745,0.0043,0.0033
5746,0.0024,0.0027
5747,0.0028,0.0024
5748,0.0021,0.0017
5749,0.0019,0.0016
5750,0.0026,0.0022
5751,0.0029,0.0025
5752,0.0039,0.0034
5753,0.0033,0.0029
5754,0.0046,0.004
5755,0.005,0.0044
5756,0.0019,0.0016
5757,0.0034,0.003
5758,0.0023,0.0019
5759,0.0037,0.0032
5760,0.0041,0.0035
5761,0.0032,0.0028
5762,0.003,0.0025
5763,0.003,0.0026
5764,0.0035,0.0031
5765,0.0016,0.0014
5766,0.0031,0.0026
5767,0.0039,0.0034
5768,0.0033,0.0029
5769,0.0045,0.004
5770,0.0077,0.0067
5771,0.0044,0.0039
5772,0.0023,0.0019
5773,0.0031,0.0026
5774,0.0043,0.0038
5775,0.0023,0.0019
5776,0.0016,0.0014
5777,0.0033,0.0028
5778,0.0046,0.0039
5779,0.0034,0.003
5780,0.0044,0.0038
5781,0.0028,0.0024
5782,0.0017,0.0015
5783,0.0015,0.0012
5784,0.0032,0.0027
5785,0.0024,0.0021
5786,0.0032,0.0028
5787,0.0038,0.0032
5788,0.0039,0.0034
5789,0.0023,0.0019
5790,0.0034,0.0029
5791,0.0035,0.0031
5792,0.0034,0.0029
5793,0.0035,0.003
5794,0.0029,0.0024
5795,0.0027,0.0024
5796,0.0017,0.0014
5797,0.0039,0.0034
5798,0.0037,0.0033
5799,0.0046,0.004
5800,0.0015,0.0013
5801,0.0035,0.003
5802,0.0026,0.0023
5803,0.0024,0.0021
5804,0.0033,0.0024
5805,0.0031,0.0026
5806,0.0042,0.0036
5807,0.0018,0.0016
5808,0.0028,0.0023
5809,0.0049,0.0042
5810,0.006,0.005
5811,0.002,0.0017
5812,0.0022,0.0018
5813,0.004,0.0034
5814,0.0034,0.0029
5815,0.0037,0.0032
5816,0.0028,0.0023
5817,0.0028,0.0025
5818,0.003,0.0026
5819,0.0037,0.0031
5820,0.0029,0.0025
5821,0.0033,0.0029
5822,0.0036,0.0031
5823,0.0052,0.0062
5824,0.0034,0.0034
5825,0.0022,0.0021
5826,0.0034,0.0035
5827,0.0031,0.0027
5828,0.0021,0.0019
5829,0.0042,0.0037
5830,0.0046,0.0042
5831,0.0029,0.0025
5832,0.0037,0.0032
5833,0.0025,0.0022
5834,0.0029,0.0026
5835,0.0022,0.0019
5836,0.0034,0.003
5837,0.0022,0.0019
5838,0.004,0.0035
5839,0.003,0.0026
5840,0.0021,0.0018
5841,0.0032,0.0028
5842,0.0048,0.0044
5843,0.0039,0.0034
5844,0.0043,0.0038
5845,0.002,0.0017
5846,0.0026,0.0022
5847,0.0028,0.0025
5848,0.0042,0.0037
5849,0.0033,0.0029
5850,0.0037,0.0033
5851,0.0022,0.0019
5852,0.0021,0.0017
5853,0.004,0.0042
5854,0.0015,0.0018
5855,0.0019,0.002
5856,0.0032,0.0029
5857,0.0024,0.0022
5858,0.0036,0.0032
5859,0.0022,0.0019
5860,0.0039,0.0036
5861,0.0029,0.0026
5862,0.002,0.0017
5863,0.0023,0.0019
5864,0.0029,0.0032
5865,0.0036,0.0026
5866,0.0045,0.004
5867,0.0034,0.0029
5868,0.0023,0.0021
5869,0.0026,0.0022
5870,0.0048,0.0042
5871,0.0037,0.0033
5872,0.0033,0.0029
5873,0.0036,0.0032
5874,0.0031,0.0027
5875,0.0024,0.0021
5876,0.0019,0.0016
5877,0.0039,0.0042
5878,0.0036,0.0025
5879,0.0034,0.003
5880,0.0035,0.0031
5881,0.0024,0.0021
5882,0.0033,0.0028
5883,0.0032,0.0028
5884,0.0033,0.0027
5885,0.0056,0.0048
5886,0.0038,0.0029
5887,0.0021,0.0018
5888,0.0028,0.0024
5889,0.0024,0.0021
5890,0.0024,0.0028
5891,0.0055,0.0042
5892,0.0037,0.0033
5893,0.0033,0.0029
5894,0.0018,0.0016
5895,0.004,0.0036
5896,0.0033,0.003
5897,0.0028,0.0024
5898,0.0024,0.0021
5899,0.0027,0.0024
5900,0.0038,0.0033
5901,0.0017,0.0014
5902,0.0024,0.0021
5903,0.0031,0.0033
5904,0.0026,0.0023
5905,0.0024,0.0021
5906,0.0017,0.0015
5907,0.0027,0.0018
5908,0.002,0.0017
5909,0.002,0.0017
5910,0.002,0.0018
5911,0.0026,0.0023
5912,0.0036,0.003
5913,0.003,0.0025
5914,0.0041,0.0034
5915,0.0031,0.0027
5916,0.0035,0.0031
5917,0.004,0.0035
5918,0.0031,0.0034
5919,0.0028,0.0024
5920,0.0019,0.0016
5921,0.0039,0.003
5922,0.0031,0.0026
5923,0.0033,0.0029
5924,0.0035,0.003
5925,0.0035,0.003
5926,0.0019,0.0016
5927,0.0044,0.0037
5928,0.0033,0.0029
5929,0.0031,0.0028
5930,0.005,0.0043
5931,0.0033,0.0036
5932,0.0024,0.002
5933,0.0028,0.0023
5934,0.0051,0.0038
5935,0.0023,0.002
5936,0.0036,0.0032
5937,0.0033,0.0028
5938,0.0038,0.0033
5939,0.0042,0.0036
5940,0.0035,0.0031
5941,0.0025,0.0021
5942,0.0026,0.0022
5943,0.0017,0.0014
5944,0.0026,0.0027
5945,0.0024,0.002
5946,0.0019,0.0016
5947,0.0044,0.0033
5948,0.0031,0.0027
5949,0.0045,0.0038
5950,0.0017,0.0015
5951,0.0033,0.0029
5952,0.002,0.0017
5953,0.0038,0.0033
5954,0.003,0.0026
5955,0.0029,0.0025
5956,0.0037,0.0032
5957,0.003,0.0026
5958,0.0033,0.0035
5959,0.0032,0.0027
5960,0.0024,0.002
5961,0.0057,0.0044
5962,0.0041,0.0034
5963,0.0023,0.0019
5964,0.0047,0.004
5965,0.0025,0.0022
5966,0.0045,0.0039
5967,0.0027,0.0022
5968,0.0028,0.0024
5969,0.0032,0.0029
5970,0.0033,0.0036
5971,0.0023,0.002
5972,0.0036,0.0031
5973,0.0036,0.0024
5974,0.0041,0.0035
5975,0.0031,0.0027
5976,0.0033,0.0028
5977,0.002,0.0017
5978,0.0037,0.0033
5979,0.0015,0.0012
5980,0.0035,0.0029
5981,0.0027,0.0023
5982,0.0031,0.0027
5983,0.0035,0.0031
5984,0.0035,0.0036
5985,0.0037,0.0033
5986,0.0051,0.0038
5987,0.0021,0.0018
5988,0.0027,0.0024
5989,0.0028,0.0024
5990,0.0021,0.0018
5991,0.0018,0.0016
5992,0.0034,0.003
5993,0.0038,0.0033
5994,0.0033,0.0029
5995,0.0031,0.0027
5996,0.0032,0.0028
5997,0.0039,0.004
5998,0.0047,0.0041
5999,0.0029,0.0026
6000,0.0016,0.0014
6001,0.0026,0.0017
6002,0.0026,0.0022
6003,0.0042,0.0036
6004,0.0037,0.0032
6005,0.0033,0.0029
6006,0.0027,0.0026
6007,0.0019,0.0017
6008,0.0028,0.0024
6009,0.0022,0.002
6010,0.0023,0.002
6011,0.0029,0.0026
6012,0.003,0.0034
6013,0.0033,0.0029
6014,0.0043,0.0038
6015,0.003,0.0019
6016,0.0265,0.004
6017,0.0015,0.0013
6018,0.0042,0.0037
6019,0.0046,0.004
6020,0.0032,0.0028
6021,0.0024,0.0021
6022,0.0032,0.0027
6023,0.0039,0.0033
6024,0.0027,0.0032
6025,0.0046,0.004
6026,0.003,0.0025
6027,0.0017,0.0015
6028,0.0036,0.0031
6029,0.0035,0.0025
6030,0.0027,0.0023
6031,0.0036,0.0032
6032,0.0026,0.0022
6033,0.0026,0.0023
6034,0.0049,0.0042
6035,0.0041,0.0034
6036,0.004,0.0041
6037,0.0038,0.0034
6038,0.0027,0.006
6039,0.0038,0.0091
6040,0.0036,0.0051
6041,0.0035,0.0037
6042,0.0047,0.0043
6043,0.0015,0.0013
6044,0.0051,0.0048
6045,0.0028,0.0025
6046,0.0016,0.0014
6047,0.0023,0.002
6048,0.0053,0.0057
6049,0.0053,0.0048
6050,0.003,0.0028
6051,0.0033,0.003
6052,0.0026,0.0024
6053,0.0036,0.0027
6054,0.0036,0.0034
6055,0.0026,0.0023
6056,0.0032,0.0029
6057,0.002,0.0019
6058,0.0038,0.0033
6059,0.0032,0.0028
6060,0.0042,0.0036
6061,0.004,0.0045
6062,0.0031,0.0027
6063,0.0026,0.0022
6064,0.0017,0.0014
6065,0.0025,0.0022
6066,0.0036,0.0026
6067,0.0034,0.0031
6068,0.0044,0.0041
6069,0.0038,0.0036
6070,0.0034,0.003
6071,0.0033,0.0031
6072,0.0021,0.002
6073,0.0032,0.0028
6074,0.0038,0.0043
6075,0.0026,0.0027
6076,0.0025,0.0045
6077,0.0022,0.0027
6078,0.0031,0.0041
6079,0.0023,0.0029
6080,0.0032,0.003
6081,0.0036,0.0037
6082,0.0028,0.0025
6083,0.0047,0.0052
6084,0.0024,0.002
6085,0.0035,0.0032
6086,0.0023,0.0019
6087,0.002,0.0019
6088,0.0028,0.0031
6089,0.0046,0.0041
6090,0.0025,0.0022
6091,0.0026,0.0022
6092,0.0025,0.0023
6093,0.003,0.0027
6094,0.0066,0.0055
6095,0.0026,0.0023
6096,0.0034,0.0031
6097,0.0028,0.0024
6098,0.0038,0.0035
6099,0.0032,0.0028
6100,0.003,0.0025
6101,0.0028,0.0033
6102,0.0024,0.0021
6103,0.0039,0.0034
6104,0.0037,0.0033
6105,0.003,0.0027
6106,0.0033,0.0024
6107,0.0027,0.0024
6108,0.0025,0.0022
6109,0.0036,0.0033
6110,0.0033,0.0029
6111,0.0027,0.0023
6112,0.0032,0.0028
6113,0.0031,0.0027
6114,0.0021,0.0018
6115,0.0026,0.003
6116,0.0029,0.0025
6117,0.0045,0.004
6118,0.0016,0.0015
6119,0.0029,0.0026
6120,0.0041,0.0033
6121,0.0027,0.0024
6122,0.0043,0.0038
6123,0.0038,0.0034
6124,0.0015,0.0013
6125,0.0036,0.0032
6126,0.0038,0.0033
6127,0.0032,0.0036
6128,0.0022,0.0019
6129,0.003,0.0026
6130,0.0019,0.0016
6131,0.0025,0.0022
6132,0.0027,0.0024
6133,0.0045,0.0041
6134,0.0028,0.002
6135,0.0033,0.0029
6136,0.0031,0.0028
6137,0.0032,0.0028
6138,0.002,0.0017
6139,0.003,0.0026
6140,0.0021,0.0018
6141,0.0034,0.003
6142,0.0038,0.004
6143,0.0022,0.0019
6144,0.0041,0.0035
6145,0.0032,0.0028
6146,0.0047,0.005
6147,0.0038,0.0028
6148,0.003,0.0026
6149,0.0034,0.0031
6150,0.0026,0.0023
6151,0.0031,0.0032
6152,0.0029,0.0027
6153,0.0028,0.0025
6154,0.0031,0.0027
6155,0.0026,0.0031
6156,0.0021,0.0017
6157,0.0038,0.0034
6158,0.0044,0.004
6159,0.0022,0.0019
6160,0.0049,0.0044
6161,0.0041,0.0031
6162,0.0024,0.0021
6163,0.0021,0.0019
6164,0.0021,0.0018
6165,0.0023,0.002
6166,0.0032,0.0029
6167,0.0024,0.0022
6168,0.0027,0.0025
6169,0.0033,0.0039
6170,0.0036,0.0033
6171,0.0034,0.0031
6172,0.002,0.0017
6173,0.0034,0.003
6174,0.0048,0.0044
6175,0.0034,0.0026
6176,0.0035,0.0032
6177,0.0038,0.0034
6178,0.0016,0.0014
6179,0.0043,0.0038
6180,0.0032,0.0028
6181,0.0027,0.0024
6182,0.0036,0.0038
6183,0.0058,0.0051
6184,0.0037,0.0033
