,id,gm,rb1,rb2,ilp,its_nodes,its_edges,rc_nodes,rc_edges
33782,33782,0.0018,0.00204,0.0016399999999999997,0.12118,16,17,4,4
33783,33783,0.0021199999999999995,0.0024600000000000004,0.00176,0.15611999999999998,18,20,4,4
33784,33784,0.00262,0.00284,0.0022600000000000003,0.29525999999999997,23,25,4,4
33785,33785,0.00446,0.006520000000000001,0.00352,0.82366,37,42,4,4
33786,33786,0.004079999999999999,0.005259999999999999,0.00354,1.91222,38,42,4,4
33787,33787,0.00462,0.0058000000000000005,0.00402,3.4538800000000003,44,48,4,4
33788,33788,0.0032,0.00354,0.00272,0.50074,29,32,4,4
33789,33789,0.00156,0.00166,0.00134,0.08164,13,14,4,4
33790,33790,0.0041,0.00506,0.00354,0.9419600000000001,39,43,4,4
33791,33791,0.004,0.00494,0.0035000000000000005,0.8871800000000001,38,41,4,4
33792,33792,0.0025,0.00262,0.0021,0.30195999999999995,22,25,5,6
33793,33793,0.0028,0.0028800000000000006,0.0031200000000000004,0.37207999999999997,25,29,4,4
33794,33794,0.0036,0.0038399999999999997,0.003,0.9380799999999999,34,36,4,4
33795,33795,0.00324,0.00306,0.0029,0.49257999999999996,29,33,4,4
33796,33796,0.00258,0.00264,0.0022200000000000006,0.24672,23,26,4,4
33797,33797,0.0029,0.0033,0.00262,0.75476,26,30,4,4
33798,33798,0.00318,0.00244,0.0021,0.23942000000000002,23,26,9,11
33799,33799,0.0029,0.0031600000000000005,0.00254,0.36734,27,30,4,4
33800,33800,0.00296,0.00304,0.0025200000000000005,0.63998,28,30,4,4
33801,33801,0.00402,0.00522,0.00352,0.8550000000000001,38,42,4,4
33802,33802,0.0033999999999999994,0.0049,0.003,0.6068,30,34,4,4
33803,33803,0.00298,0.0027800000000000004,0.00264,0.37502,27,30,5,5
33804,33804,0.00402,0.0044,0.00352,1.7423600000000001,37,42,4,4
33805,33805,0.00432,0.0044,0.00378,2.26736,39,45,4,4
33806,33806,0.00412,0.00424,0.004239999999999999,0.8968399999999999,37,43,4,4
33807,33807,0.00442,0.0052,0.0038,2.0472200000000003,42,46,4,4
33808,33808,0.0038199999999999996,0.00404,0.0032400000000000007,0.805,35,38,4,4
33809,33809,0.0028799999999999997,0.0027,0.0023599999999999997,0.31248000000000004,25,27,4,4
33810,33810,0.00494,0.004,0.0033799999999999998,1.69588,35,40,4,4
33811,33811,0.0026800000000000005,0.00258,0.00232,0.36472000000000004,25,27,4,4
33812,33812,0.0026,0.0024000000000000002,0.00232,0.23534000000000002,22,26,4,4
33813,33813,0.0037000000000000006,0.0034200000000000003,0.00318,0.75154,32,37,4,4
33814,33814,0.0022400000000000002,0.002,0.0019200000000000003,0.19418000000000002,20,22,4,4
33815,33815,0.00284,0.0025599999999999998,0.00242,0.43233999999999995,26,28,4,4
33816,33816,0.004079999999999999,0.00436,0.00346,2.0381600000000004,37,41,4,4
33817,33817,0.0028200000000000005,0.00248,0.0024199999999999994,0.49804000000000004,25,28,4,4
33818,33818,0.00522,0.006799999999999999,0.00516,1.71964,49,55,4,4
33819,33819,0.00298,0.0028,0.00252,0.6424000000000001,27,30,4,4
33820,33820,0.0038,0.0036999999999999997,0.0033,1.01826,35,38,4,4
33821,33821,0.0026800000000000005,0.0029,0.0022,0.31762,23,26,4,4
33822,33822,0.0038199999999999996,0.00402,0.0032199999999999998,0.9986,34,38,4,4
33823,33823,0.00448,0.004200000000000001,0.00324,2.5590800000000002,42,42,4,4
33824,33824,0.0025,0.0024,0.0020799999999999994,0.2324,22,24,4,4
33825,33825,0.0019,0.00202,0.0016999999999999997,0.1123,17,18,4,4
33826,33826,0.0056,0.00634,0.00496,2.5374600000000003,54,61,4,4
33827,33827,0.0027,0.00238,0.0022,0.38029999999999997,25,26,4,4
33828,33828,0.00402,0.0041,0.00354,0.73756,36,42,4,4
33829,33829,0.00356,0.00346,0.00306,0.65364,34,36,4,4
33830,33830,0.00214,0.0019199999999999998,0.0018199999999999998,0.20644,19,21,4,4
33831,33831,0.0030599999999999994,0.00284,0.00318,0.5161800000000001,27,30,4,4
33832,33832,0.0016400000000000002,0.0013199999999999998,0.0013,0.09236,14,16,5,6
33833,33833,0.0022600000000000003,0.0021400000000000004,0.00194,0.19168,20,22,4,4
33834,33834,0.0028799999999999997,0.0024999999999999996,0.00242,0.3296,26,28,4,4
33835,33835,0.00208,0.00172,0.0016999999999999997,0.08801999999999999,17,20,8,9
33836,33836,0.0027,0.0022600000000000003,0.0023,0.31876,23,26,4,4
33837,33837,0.00344,0.00424,0.00294,0.9498599999999999,31,35,4,4
33838,33838,0.0049,0.00428,0.0036399999999999996,1.71856,38,43,4,4
33839,33839,0.00398,0.0043,0.0035000000000000005,2.4766600000000003,36,41,4,4
33840,33840,0.0035000000000000005,0.0036999999999999997,0.0031200000000000004,0.73482,32,36,4,4
33841,33841,0.003,0.003,0.00252,0.43242,26,29,6,6
33842,33842,0.0023,0.00234,0.00202,0.35726,22,23,4,4
33843,33843,0.0043,0.00456,0.00378,3.80258,40,44,4,4
33844,33844,0.005519999999999999,0.00612,0.00532,1.86788,50,57,4,4
33845,33845,0.00202,0.0018599999999999999,0.0016999999999999997,0.15632000000000001,18,19,4,4
33846,33846,0.0029,0.0030200000000000005,0.0025,0.39658,27,28,4,4
33847,33847,0.0045,0.0051,0.0038599999999999997,2.38516,41,46,4,4
33848,33848,0.0023,0.0018599999999999999,0.0019600000000000004,0.196,20,21,4,4
33849,33849,0.0018,0.00152,0.0015400000000000001,0.12787999999999997,16,17,4,4
33850,33850,0.0033,0.0029,0.0028200000000000005,0.8394999999999999,30,33,4,4
33851,33851,0.004859999999999999,0.00426,0.00352,1.0500599999999998,39,42,4,4
33852,33852,0.004059999999999999,0.00398,0.00352,3.0996599999999996,38,42,4,4
33853,33853,0.00332,0.00424,0.0029,1.11692,29,34,4,4
33854,33854,0.0063,0.00726,0.0055,4.07424,60,68,6,6
33855,33855,0.00344,0.00334,0.0029399999999999995,0.9989799999999999,33,35,4,4
33856,33856,0.00442,0.00446,0.00456,1.01408,41,46,4,4
33857,33857,0.0043,0.004200000000000001,0.0037199999999999998,0.98844,40,45,4,4
33858,33858,0.0037199999999999998,0.0038199999999999996,0.0031400000000000004,0.7221599999999999,34,37,4,4
33859,33859,0.003,0.0031000000000000003,0.0025,0.45154000000000005,28,30,4,4
33860,33860,0.0028,0.00252,0.0023799999999999997,0.56026,27,28,4,4
33861,33861,0.00354,0.0030800000000000003,0.0030199999999999997,0.88032,30,35,4,4
33862,33862,0.0045,0.0032,0.0031200000000000004,0.6211,32,36,4,4
33863,33863,0.0027,0.0023399999999999996,0.00232,0.42813999999999997,24,27,4,4
33864,33864,0.0034200000000000003,0.0031,0.0029399999999999995,0.9553800000000001,31,35,4,4
33865,33865,0.0037400000000000003,0.0036399999999999996,0.0032,0.7006,34,38,4,4
33866,33866,0.0029,0.0025199999999999997,0.00254,0.36083999999999994,27,29,4,4
33867,33867,0.0042,0.004079999999999999,0.00364,1.0265600000000001,40,43,4,4
33868,33868,0.0013399999999999998,0.001,0.00114,0.04392,11,12,4,4
33869,33869,0.00212,0.00298,0.0025,0.15921999999999997,18,20,4,4
33870,33870,0.0016,0.0013,0.00142,0.1044,14,15,4,4
33871,33871,0.0039,0.00366,0.0033799999999999998,0.7407,35,40,4,4
33872,33872,0.00414,0.0038599999999999997,0.0034800000000000005,1.7279399999999998,37,42,4,4
33873,33873,0.00132,0.001,0.0012,0.07594000000000001,12,12,4,4
33874,33874,0.0037000000000000006,0.00344,0.00318,0.6805399999999999,32,38,4,4
33875,33875,0.00244,0.00202,0.0021,0.25461999999999996,22,24,4,4
33876,33876,0.0048,0.003940000000000001,0.0036199999999999995,1.6453600000000002,38,42,4,4
33877,33877,0.0037000000000000006,0.00358,0.0032,1.0744600000000002,34,38,4,4
33878,33878,0.0022400000000000002,0.0019199999999999998,0.00198,0.23167999999999997,20,22,4,4
33879,33879,0.0036199999999999995,0.0033799999999999998,0.0032,0.63408,34,38,4,4
33880,33880,0.005279999999999999,0.0057,0.00462,5.4876,50,55,4,4
33881,33881,0.0019,0.0015199999999999999,0.0016,0.1356,17,18,5,5
33882,33882,0.0024199999999999994,0.00208,0.00208,0.29152,23,25,5,5
33883,33883,0.0033999999999999994,0.0031,0.00364,0.5084200000000001,31,35,4,4
33884,33884,0.0019600000000000004,0.0015400000000000001,0.0016799999999999999,0.1298,16,18,4,4
33885,33885,0.0040999999999999995,0.0039,0.0036200000000000004,1.92514,38,42,4,4
33886,33886,0.00244,0.002,0.0021,0.20288,22,24,4,4
33887,33887,0.0042,0.0042,0.00366,1.0636199999999998,41,44,4,4
33888,33888,0.00464,0.00472,0.0034799999999999996,0.81974,37,41,4,4
33889,33889,0.0026,0.00224,0.0021599999999999996,0.38228,24,25,4,4
33890,33890,0.00354,0.0038,0.00324,1.06206,32,37,4,4
33891,33891,0.0031,0.00264,0.0027,0.7825599999999999,28,31,3,2
33892,33892,0.0029,0.00256,0.00252,0.43126,26,29,4,4
33893,33893,0.0028,0.0023399999999999996,0.00244,0.34819999999999995,24,27,4,4
33894,33894,0.00298,0.0028799999999999997,0.00262,0.5100199999999999,27,30,4,4
33895,33895,0.00408,0.00406,0.00352,1.94992,37,42,4,4
33896,33896,0.00546,0.00604,0.005359999999999999,4.775320000000001,57,59,4,4
33897,33897,0.0047,0.00484,0.00404,2.4211199999999997,43,48,4,4
33898,33898,0.003659999999999999,0.00364,0.0032200000000000006,0.7125999999999999,35,38,4,4
33899,33899,0.0037000000000000006,0.00358,0.0032400000000000007,0.7283000000000001,34,39,4,4
33900,33900,0.00352,0.00232,0.0023,0.26156000000000007,23,26,4,4
33901,33901,0.004319999999999999,0.00434,0.0037000000000000006,1.01308,41,44,4,4
33902,33902,0.00272,0.00242,0.0024,0.26336000000000004,24,27,4,4
33903,33903,0.00262,0.0022,0.0022,0.41825999999999997,24,25,4,4
33904,33904,0.0023399999999999996,0.00326,0.0019200000000000003,0.23394000000000004,20,23,4,4
33905,33905,0.0017399999999999998,0.00138,0.0014799999999999998,0.0753,14,15,4,4
33906,33906,0.00214,0.00178,0.00182,0.15236,19,22,5,6
33907,33907,0.00422,0.004,0.00366,1.65716,38,44,5,6
33908,33908,0.0031600000000000005,0.0030800000000000003,0.0027,0.4691000000000001,29,32,4,4
33909,33909,0.00332,0.00318,0.00364,1.01144,31,34,4,4
33910,33910,0.0030600000000000002,0.0028000000000000004,0.00262,0.5398,27,30,4,4
33911,33911,0.0038,0.0038599999999999997,0.00332,0.9052399999999998,35,39,4,4
33912,33912,0.0046,0.00472,0.004059999999999999,1.2506,42,48,4,4
33913,33913,0.00276,0.0023599999999999997,0.0023399999999999996,0.5617000000000001,24,27,4,4
33914,33914,0.00284,0.00172,0.0018599999999999999,0.15987999999999997,18,20,4,4
33915,33915,0.00462,0.00444,0.00402,1.2009,43,48,4,4
33916,33916,0.0027,0.00232,0.0023,0.34886,25,26,4,4
33917,33917,0.0042,0.004059999999999999,0.0036200000000000004,2.0052800000000004,38,43,4,4
33918,33918,0.0020599999999999998,0.0016999999999999997,0.0018,0.2218,18,20,4,4
33919,33919,0.0028,0.0024199999999999994,0.0024,0.9145200000000001,26,28,4,4
33920,33920,0.00438,0.004379999999999999,0.0037400000000000003,1.30034,41,45,4,4
33921,33921,0.0023,0.00198,0.00246,0.3221,21,22,4,4
33922,33922,0.0033999999999999994,0.0043,0.0029,0.53316,31,35,4,4
33923,33923,0.0030800000000000003,0.00264,0.0026,0.60002,27,30,4,4
33924,33924,0.00364,0.0034999999999999996,0.0032,1.00048,33,38,4,4
33925,33925,0.0026,0.00232,0.0022400000000000002,0.30277999999999994,25,26,4,4
33926,33926,0.0029,0.00246,0.00252,0.49863999999999997,26,29,4,4
33927,33927,0.00482,0.0037400000000000003,0.0033999999999999994,1.8203600000000002,37,41,4,4
33928,33928,0.004919999999999999,0.00824,0.004340000000000001,6.71032,47,52,4,4
33929,33929,0.0028,0.0024400000000000003,0.0023399999999999996,0.29108,24,27,4,4
33930,33930,0.0027800000000000004,0.0024,0.00246,0.28840000000000005,25,28,4,4
33931,33931,0.0021,0.0017799999999999997,0.0018,0.22692,18,20,4,4
33932,33932,0.004,0.00378,0.00346,0.8542,38,42,4,4
33933,33933,0.0049,0.00484,0.00422,1.4843,46,51,4,4
33934,33934,0.0024199999999999994,0.00202,0.00272,0.26236000000000004,22,24,4,4
33935,33935,0.00402,0.00394,0.00344,0.8062400000000001,35,40,4,4
33936,33936,0.0038,0.00346,0.00324,1.4746000000000001,34,39,4,4
33937,33937,0.004,0.0036999999999999997,0.00334,0.84986,37,40,4,4
33938,33938,0.00456,0.00552,0.00396,1.2836400000000001,43,48,4,4
33939,33939,0.0032199999999999998,0.002,0.00202,0.20722000000000002,21,23,4,4
33940,33940,0.0031,0.00286,0.00272,0.3436,27,33,7,8
33941,33941,0.0032,0.00286,0.00272,0.5503799999999999,30,32,4,4
33942,33942,0.0035000000000000005,0.0032,0.003,0.56898,31,35,4,4
33943,33943,0.00546,0.006200000000000001,0.0048,32.105900000000005,63,62,3,2
33944,33944,0.00262,0.0022600000000000003,0.0022200000000000006,0.56932,24,26,4,4
33945,33945,0.00184,0.0015,0.0015,0.14594000000000001,18,18,4,4
33946,33946,0.0036199999999999995,0.00334,0.00388,1.21108,33,37,4,4
33947,33947,0.0018199999999999998,0.0014,0.0016,0.11208,16,17,4,4
33948,33948,0.00262,0.0022,0.0021,0.21852,23,26,6,6
33949,33949,0.00392,0.00358,0.00344,1.3164200000000001,37,41,4,4
33950,33950,0.00312,0.0028,0.00266,0.54122,32,33,4,4
33951,33951,0.00294,0.00264,0.0026400000000000004,0.36934,26,30,4,4
33952,33952,0.00414,0.0031399999999999996,0.0030199999999999997,1.06302,32,35,4,4
33953,33953,0.0016,0.0013,0.00144,0.07814,13,15,4,4
33954,33954,0.0034799999999999996,0.0031600000000000005,0.0030799999999999994,0.69758,31,35,4,4
33955,33955,0.0042,0.00504,0.0036399999999999996,2.28374,38,43,4,4
33956,33956,0.0031,0.0026800000000000005,0.0027400000000000002,0.8877200000000001,28,31,4,4
33957,33957,0.005299999999999999,0.00574,0.004699999999999999,2.40688,50,56,4,4
33958,33958,0.00378,0.00338,0.0032199999999999998,1.0176199999999997,34,37,4,4
33959,33959,0.0024599999999999995,0.00206,0.00284,0.28724000000000005,22,24,4,4
33960,33960,0.0039,0.00358,0.00332,0.79656,35,40,4,4
33961,33961,0.0021800000000000005,0.00178,0.00186,0.2406,21,22,4,4
33962,33962,0.0030200000000000005,0.00264,0.0024,0.29766,25,30,5,6
33963,33963,0.00214,0.0018000000000000002,0.0019,0.16319999999999998,19,21,4,4
33964,33964,0.00172,0.0015400000000000001,0.0014,0.06898,14,15,4,4
33965,33965,0.00294,0.0024199999999999994,0.0025,0.46036,26,29,4,4
33966,33966,0.00484,0.00378,0.0035000000000000005,0.83612,37,42,4,4
33967,33967,0.003659999999999999,0.0033599999999999997,0.0032,0.69696,35,38,4,4
33968,33968,0.0019600000000000004,0.00162,0.0016999999999999997,0.12348,17,19,4,4
33969,33969,0.0031,0.00286,0.0027,0.49492,29,32,4,4
33970,33970,0.0027800000000000004,0.00266,0.0024199999999999994,0.2427,23,27,4,4
33971,33971,0.00178,0.00146,0.0014600000000000001,0.09142,14,16,4,4
33972,33972,0.0025600000000000006,0.0020399999999999997,0.0022200000000000006,0.37588,22,25,4,4
33973,33973,0.0036199999999999995,0.0032800000000000004,0.0031399999999999996,1.3870999999999998,33,37,4,4
33974,33974,0.0029,0.00346,0.0031,0.31256000000000006,26,29,4,4
33975,33975,0.0039,0.0036,0.0034200000000000003,0.79686,35,40,4,4
33976,33976,0.005,0.00494,0.00436,2.0696000000000003,47,52,4,4
33977,33977,0.0020799999999999994,0.00156,0.0017399999999999998,0.1588,18,19,4,4
33978,33978,0.0028,0.00248,0.0024,0.5109,26,28,4,4
33979,33979,0.0032199999999999998,0.0028200000000000005,0.00272,0.45633999999999997,29,32,4,4
33980,33980,0.00166,0.0013,0.0014,0.057440000000000005,13,15,6,6
33981,33981,0.00286,0.0022400000000000002,0.0023399999999999996,0.27909999999999996,25,27,4,4
33982,33982,0.006520000000000001,0.006500000000000001,0.00494,13.016720000000001,56,60,4,4
33983,33983,0.0030599999999999994,0.00272,0.00262,0.77866,28,31,6,6
33984,33984,0.0024199999999999994,0.0021,0.0021,0.19802,20,23,4,4
33985,33985,0.00396,0.0036200000000000004,0.0033599999999999997,1.5461200000000002,36,41,5,6
33986,33986,0.00532,0.00574,0.00532,6.714919999999999,50,55,4,4
33987,33987,0.0036999999999999997,0.00332,0.0031600000000000005,1.60298,33,37,4,4
33988,33988,0.00392,0.00364,0.00334,3.0477199999999995,38,42,4,4
33989,33989,0.0026800000000000005,0.0022600000000000003,0.0023399999999999996,0.47722,25,27,4,4
33990,33990,0.0062,0.007639999999999999,0.005359999999999999,16.32752,56,65,4,4
33991,33991,0.0033999999999999994,0.003,0.0030199999999999997,0.55612,31,35,4,4
33992,33992,0.0034799999999999996,0.0022,0.00228,0.28104000000000007,23,26,4,4
33993,33993,0.0048,0.004739999999999999,0.004319999999999999,4.9553,45,51,4,4
33994,33994,0.0020599999999999998,0.0016,0.0017399999999999998,0.12486,17,19,4,4
33995,33995,0.0033999999999999994,0.003,0.00292,0.78052,32,35,4,4
33996,33996,0.0022,0.0018,0.0019,0.18627999999999997,20,21,4,4
33997,33997,0.00352,0.0038399999999999997,0.0030600000000000002,1.2314200000000002,34,37,4,4
33998,33998,0.0032800000000000004,0.00292,0.00366,0.99448,31,34,4,4
33999,33999,0.0035000000000000005,0.00318,0.00296,1.2125,31,35,4,4
34000,34000,0.0038199999999999996,0.0036199999999999995,0.0033,1.7594999999999998,37,40,4,4
34001,34001,0.0021,0.0016999999999999997,0.0018,0.177,18,20,4,4
34002,34002,0.0026,0.0022400000000000002,0.0023,0.28608,24,26,4,4
34003,34003,0.0025,0.0020599999999999998,0.00214,0.26566,24,25,4,4
34004,34004,0.0026,0.00246,0.0021,0.3093,23,25,4,4
34005,34005,0.0029,0.00242,0.00244,0.48480000000000006,25,28,4,4
34006,34006,0.0024,0.0021199999999999995,0.0021,0.37644000000000005,21,24,4,4
34007,34007,0.0036999999999999997,0.00258,0.00252,0.404,27,30,4,4
34008,34008,0.00344,0.00426,0.00296,0.56958,32,35,4,4
34009,34009,0.0031,0.00294,0.0026,0.66752,29,31,4,4
34010,34010,0.00458,0.004600000000000001,0.0039,3.5772400000000006,44,47,4,4
34011,34011,0.00422,0.003940000000000001,0.0035000000000000005,1.0102,39,43,4,4
34012,34012,0.00286,0.00246,0.0032,0.40432000000000007,25,28,4,4
34013,34013,0.0025399999999999997,0.00208,0.0020599999999999998,0.24792,21,24,4,4
34014,34014,0.0040999999999999995,0.00378,0.0035000000000000005,2.07582,37,41,4,4
34015,34015,0.00412,0.0036199999999999995,0.00344,0.7587799999999999,37,41,4,4
34016,34016,0.00366,0.00318,0.0031200000000000004,0.61304,32,36,4,4
34017,34017,0.00566,0.005360000000000001,0.00464,9.213259999999998,51,57,4,4
34018,34018,0.00358,0.0022199999999999998,0.00222,0.23609999999999998,23,25,4,4
34019,34019,0.0015400000000000001,0.0012,0.0012,0.066,13,13,4,4
34020,34020,0.0035000000000000005,0.0029,0.00292,0.54068,31,35,4,4
34021,34021,0.00304,0.0026800000000000005,0.00262,0.56756,28,30,4,4
34022,34022,0.0037600000000000003,0.0034799999999999996,0.0032799999999999995,1.3644,33,38,4,4
34023,34023,0.00264,0.0022600000000000003,0.0023,0.24832,23,26,4,4
34024,34024,0.004339999999999999,0.00508,0.0036399999999999996,0.8139399999999999,38,43,4,4
34025,34025,0.0027,0.0022600000000000003,0.00292,0.25126,23,26,4,4
34026,34026,0.00266,0.00232,0.0022200000000000006,0.25714000000000004,22,26,4,4
34027,34027,0.004239999999999999,0.004059999999999999,0.0036,1.879,39,43,4,4
34028,34028,0.00416,0.004059999999999999,0.00354,0.83378,37,42,4,4
34029,34029,0.00344,0.00298,0.0029399999999999995,0.81456,31,34,4,4
34030,34030,0.004540000000000001,0.00446,0.0039,3.4283799999999998,41,47,4,4
34031,34031,0.005700000000000001,0.00564,0.00436,1.1499,44,52,4,4
34032,34032,0.0034200000000000003,0.00292,0.0029,0.50428,30,34,4,4
34033,34033,0.0031999999999999993,0.0030399999999999997,0.0027,0.41259999999999997,28,33,4,4
34034,34034,0.0037600000000000003,0.0034200000000000003,0.0032,0.71112,35,38,4,4
34035,34035,0.0037199999999999998,0.00324,0.0031,0.65354,33,37,4,4
34036,34036,0.0023399999999999996,0.0019,0.0019200000000000003,0.19324000000000002,20,22,4,4
34037,34037,0.0024199999999999994,0.002,0.0028200000000000005,0.25828,22,24,4,4
34038,34038,0.00456,0.0043,0.00392,4.69096,42,47,4,4
34039,34039,0.0021199999999999995,0.0016999999999999997,0.00184,0.13513999999999998,18,20,4,4
34040,34040,0.004379999999999999,0.005479999999999999,0.00368,1.2563199999999999,43,47,4,4
34041,34041,0.00512,0.00494,0.00442,1.8268799999999998,48,53,4,4
34042,34042,0.00296,0.00258,0.00248,0.36608,25,29,4,4
34043,34043,0.00132,0.001,0.0012,0.05834,12,12,4,4
34044,34044,0.0034200000000000003,0.00218,0.0021,0.23246000000000003,23,26,7,8
34045,34045,0.0017399999999999998,0.00132,0.0015400000000000001,0.09056,15,16,4,4
34046,34046,0.004739999999999999,0.00472,0.0041,1.7584199999999999,44,49,4,4
34047,34047,0.0013800000000000002,0.001,0.0012,0.0516,12,12,4,4
34048,34048,0.00402,0.0036000000000000003,0.00334,0.75416,36,40,4,4
34049,34049,0.0028200000000000005,0.00248,0.00242,0.51576,25,28,4,4
34050,34050,0.00352,0.0031399999999999996,0.0037400000000000003,0.59678,32,36,4,4
34051,34051,0.0033,0.00282,0.0028,0.47268,30,34,4,4
34052,34052,0.0018199999999999998,0.00156,0.0015600000000000002,0.11535999999999999,16,17,4,4
34053,34053,0.00258,0.0020399999999999997,0.0022200000000000006,0.28512,23,25,4,4
34054,34054,0.00414,0.00388,0.00354,1.01826,38,42,4,4
34055,34055,0.00368,0.0032600000000000003,0.0031399999999999996,0.94998,36,37,4,4
34056,34056,0.00332,0.00292,0.0028,0.72828,29,33,4,4
34057,34057,0.0021599999999999996,0.0017399999999999998,0.0018800000000000002,0.17686,19,21,4,4
34058,34058,0.0047799999999999995,0.0049,0.00338,3.40544,39,41,4,4
34059,34059,0.00276,0.0024199999999999994,0.00232,0.38584000000000007,25,27,4,4
34060,34060,0.00232,0.00194,0.002,0.21475999999999998,21,22,4,4
34061,34061,0.00258,0.00214,0.0021800000000000005,0.30364,24,25,4,4
34062,34062,0.0030800000000000003,0.00262,0.00266,0.39352,28,31,4,4
34063,34063,0.002,0.0016999999999999997,0.00172,0.16422,18,19,4,4
34064,34064,0.0038199999999999996,0.0039000000000000007,0.0032200000000000006,1.16674,36,38,6,6
34065,34065,0.00354,0.0030399999999999997,0.0037199999999999998,0.51866,31,35,4,4
34066,34066,0.00432,0.00402,0.0037400000000000003,1.0543,40,45,4,4
34067,34067,0.0037400000000000003,0.0033,0.0031,1.31094,33,37,4,4
34068,34068,0.004699999999999999,0.00494,0.00402,8.803880000000001,52,52,4,4
34069,34069,0.00296,0.00256,0.0025,0.49036,27,29,4,4
34070,34070,0.0043,0.00402,0.00364,2.5703400000000003,41,44,6,6
34071,34071,0.00222,0.0020799999999999994,0.0019,0.39576,20,22,4,4
34072,34072,0.00284,0.0017599999999999998,0.00172,0.18286,18,20,4,4
34073,34073,0.00292,0.0023599999999999997,0.0025,0.38634,27,29,4,4
34074,34074,0.0032200000000000006,0.0028,0.0027400000000000002,0.8523799999999999,28,32,4,4
34075,34075,0.00448,0.00518,0.0039,2.22466,41,46,4,4
34076,34076,0.0028200000000000005,0.00234,0.0023799999999999997,0.4927200000000001,26,28,4,4
34077,34077,0.00378,0.00352,0.00408,0.72772,36,39,4,4
34078,34078,0.00346,0.0031400000000000004,0.0030399999999999997,0.84688,31,35,4,4
34079,34079,0.0019,0.00156,0.00162,0.0996,16,19,5,6
34080,34080,0.0035000000000000005,0.00318,0.0030199999999999997,0.59336,32,36,4,4
34081,34081,0.0016,0.00122,0.0013,0.07368,13,14,4,4
34082,34082,0.0021,0.0018799999999999997,0.0018,0.24334000000000003,21,21,4,4
34083,34083,0.003,0.00262,0.00262,0.41968000000000005,29,31,4,4
34084,34084,0.0024,0.0021199999999999995,0.0021,0.27144,22,24,4,4
34085,34085,0.00368,0.0034799999999999996,0.0032,0.76404,35,38,4,4
34086,34086,0.003940000000000001,0.0027,0.00266,0.7773800000000001,28,31,4,4
34087,34087,0.00272,0.0027,0.0023599999999999997,0.40103999999999995,26,28,4,4
34088,34088,0.00222,0.0018,0.0019,0.17728,19,21,4,4
34089,34089,0.0022,0.0019,0.0019199999999999998,0.17624,19,21,4,4
34090,34090,0.0032199999999999998,0.0027,0.0027,0.50816,30,34,5,6
34091,34091,0.00242,0.0021,0.0021,0.2071,21,24,4,4
34092,34092,0.0034999999999999996,0.0031200000000000004,0.0037000000000000006,0.99398,32,35,4,4
34093,34093,0.00202,0.0016,0.0016400000000000002,0.13156,17,18,4,4
34094,34094,0.00446,0.00414,0.0038,2.60838,40,46,4,4
34095,34095,0.0022,0.0018199999999999998,0.0019,0.25216,21,22,4,4
34096,34096,0.00402,0.005020000000000001,0.0033999999999999994,1.2250200000000002,37,41,4,4
34097,34097,0.00276,0.00232,0.00232,0.33061999999999997,24,27,4,4
34098,34098,0.0031,0.0025200000000000005,0.0026,0.44101999999999997,27,30,4,4
34099,34099,0.00166,0.00134,0.0014,0.06258,13,14,4,4
34100,34100,0.00256,0.00218,0.0022,0.29891999999999996,23,26,4,4
34101,34101,0.00222,0.00178,0.0018,0.22814,19,20,6,6
34102,34102,0.0032800000000000004,0.0022200000000000006,0.0022600000000000003,0.26755999999999996,25,26,4,4
34103,34103,0.00312,0.00262,0.0026,0.45217999999999997,29,31,4,4
34104,34104,0.0032600000000000003,0.00276,0.0027,0.6800400000000001,29,32,4,4
34105,34105,0.0041,0.00418,0.0034799999999999996,0.80124,36,41,4,4
34106,34106,0.005,0.00498,0.00494,1.47486,47,52,4,4
34107,34107,0.0025,0.002,0.0021199999999999995,0.22270000000000004,22,24,4,4
34108,34108,0.00432,0.00424,0.0038,1.14432,41,46,4,4
34109,34109,0.0036200000000000004,0.00354,0.0031600000000000005,0.62496,33,37,4,4
34110,34110,0.00264,0.0021,0.0022,0.24112,22,25,4,4
34111,34111,0.0031,0.0026,0.0026,0.62246,28,30,4,4
34112,34112,0.0030199999999999997,0.00254,0.0024199999999999994,0.35960000000000003,26,29,4,4
34113,34113,0.0032199999999999998,0.00266,0.0027,0.5312,28,31,4,4
34114,34114,0.00392,0.004679999999999999,0.00344,0.7628999999999999,36,40,4,4
34115,34115,0.0039,0.02964,0.00244,0.55526,26,28,4,4
34116,34116,0.0027800000000000004,0.00228,0.0023,0.2785,24,27,4,4
34117,34117,0.00254,0.0022200000000000006,0.0021199999999999995,0.28154,22,24,4,4
34118,34118,0.003,0.00254,0.0025200000000000005,0.40808,28,30,4,4
34119,34119,0.00486,0.0045000000000000005,0.0048000000000000004,4.804740000000001,44,50,4,4
34120,34120,0.0036999999999999997,0.00338,0.00312,0.9782,33,37,4,4
34121,34121,0.00256,0.00228,0.0022,0.2564,23,25,4,4
34122,34122,0.0027400000000000002,0.00228,0.0022,0.34812000000000004,26,27,4,4
34123,34123,0.00334,0.00276,0.0028,0.51756,30,33,4,4
34124,34124,0.00534,0.00508,0.0045,9.209219999999998,50,55,4,4
34125,34125,0.0028799999999999997,0.00244,0.0024199999999999994,0.6109,25,27,4,4
34126,34126,0.00394,0.00356,0.00332,1.51254,35,39,4,4
